book|chapter|verse|recovery_version|nestle1904
Matthew|4|19|And He said to them, Come after Me, and I will make you fishers of men.|καὶ λέγει αὐτοῖς Δεῦτε ὀπίσω μου, καὶ ποιήσω ὑμᾶς ἁλεεῖς ἀνθρώπων.
Matthew|4|20|And immediately leaving the nets, they followed Him.|οἱ δὲ εὐθέως ἀφέντες τὰ δίκτυα ἠκολούθησαν αὐτῷ.
Matthew|4|21|And going on from there, He saw another two brothers, James the son of Zebedee and John his brother, in the boat with Zebedee their father, mending their nets; and He called them.|Καὶ προβὰς ἐκεῖθεν εἶδεν ἄλλους δύο ἀδελφούς, Ἰάκωβον τὸν τοῦ Ζεβεδαίου καὶ Ἰωάνην τὸν ἀδελφὸν αὐτοῦ, ἐν τῷ πλοίῳ μετὰ Ζεβεδαίου τοῦ πατρὸς αὐτῶν καταρτίζοντας τὰ δίκτυα αὐτῶν· καὶ ἐκάλεσεν αὐτούς.
Matthew|4|22|And immediately leaving the boat and their father, they followed Him.|οἱ δὲ εὐθέως ἀφέντες τὸ πλοῖον καὶ τὸν πατέρα αὐτῶν ἠκολούθησαν αὐτῷ.
Matthew|4|23|And Jesus went about in all of Galilee, teaching in their synagogues and proclaiming the gospel of the kingdom and healing every disease and every sickness among the people.|Καὶ περιῆγεν ἐν ὅλῃ τῇ Γαλιλαίᾳ, διδάσκων ἐν ταῖς συναγωγαῖς αὐτῶν καὶ κηρύσσων τὸ εὐαγγέλιον τῆς βασιλείας καὶ θεραπεύων πᾶσαν νόσον καὶ πᾶσαν μαλακίαν ἐν τῷ λαῷ.
Matthew|4|24|And the report concerning Him went out into all of Syria; and they brought to Him all who were ill, those afflicted with various diseases and torments and those possessed by demons and epileptics and paralytics; and He healed them.|καὶ ἀπῆλθεν ἡ ἀκοὴ αὐτοῦ εἰς ὅλην τὴν Συρίαν· καὶ προσήνεγκαν αὐτῷ πάντας τοὺς κακῶς ἔχοντας ποικίλαις νόσοις καὶ βασάνοις συνεχομένους, δαιμονιζομένους καὶ σεληνιαζομένους καὶ παραλυτικούς, καὶ ἐθεράπευσεν αὐτούς.
Matthew|4|25|And great crowds followed Him from Galilee and Decapolis and Jerusalem and Judea and from beyond the Jordan.|καὶ ἠκολούθησαν αὐτῷ ὄχλοι πολλοὶ ἀπὸ τῆς Γαλιλαίας καὶ Δεκαπόλεως καὶ Ἱεροσολύμων καὶ Ἰουδαίας καὶ πέραν τοῦ Ἰορδάνου.
Matthew|5|1|And when He saw the crowds, He went up to the mountain. And after He sat down, His disciples came to Him.|Ἰδὼν δὲ τοὺς ὄχλους ἀνέβη εἰς τὸ ὄρος· καὶ καθίσαντος αὐτοῦ προσῆλθαν αὐτῷ οἱ μαθηταὶ αὐτοῦ·
Matthew|5|2|And opening His mouth, He taught them, saying,|καὶ ἀνοίξας τὸ στόμα αὐτοῦ ἐδίδασκεν αὐτοὺς λέγων
Matthew|5|3|Blessed are the poor in spirit, for theirs is the kingdom of the heavens.|Μακάριοι οἱ πτωχοὶ τῷ πνεύματι, ὅτι αὐτῶν ἐστιν ἡ βασιλεία τῶν οὐρανῶν.
Matthew|5|4|Blessed are those who mourn, for they shall be comforted.|μακάριοι οἱ πενθοῦντες, ὅτι αὐτοὶ παρακληθήσονται.
Matthew|5|5|Blessed are the meek, for they shall inherit the earth.|μακάριοι οἱ πραεῖς, ὅτι αὐτοὶ κληρονομήσουσιν τὴν γῆν.
Matthew|5|6|Blessed are those who hunger and thirst for righteousness, for they shall be satisfied.|μακάριοι οἱ πεινῶντες καὶ διψῶντες τὴν δικαιοσύνην, ὅτι αὐτοὶ χορτασθήσονται.
Matthew|5|7|Blessed are the merciful, for they shall be shown mercy.|μακάριοι οἱ ἐλεήμονες, ὅτι αὐτοὶ ἐλεηθήσονται.
Matthew|5|8|Blessed are the pure in heart, for they shall see God.|μακάριοι οἱ καθαροὶ τῇ καρδίᾳ, ὅτι αὐτοὶ τὸν Θεὸν ὄψονται.
Matthew|5|9|Blessed are the peacemakers, for they shall be called the sons of God.|μακάριοι οἱ εἰρηνοποιοί, ὅτι αὐτοὶ υἱοὶ Θεοῦ κληθήσονται.
Matthew|5|10|Blessed are those who are persecuted for the sake of righteousness, for theirs is the kingdom of the heavens.|μακάριοι οἱ δεδιωγμένοι ἕνεκεν δικαιοσύνης, ὅτι αὐτῶν ἐστιν ἡ βασιλεία τῶν οὐρανῶν.
Matthew|5|11|Blessed are you when they reproach and persecute you, and while speaking lies, say every evil thing against you because of Me.|μακάριοί ἐστε ὅταν ὀνειδίσωσιν ὑμᾶς καὶ διώξωσιν καὶ εἴπωσιν πᾶν πονηρὸν καθ’ ὑμῶν ψευδόμενοι ἕνεκεν ἐμοῦ.
Matthew|5|12|Rejoice and exult, for your reward is great in the heavens; for so they persecuted the prophets who were before you.|χαίρετε καὶ ἀγαλλιᾶσθε, ὅτι ὁ μισθὸς ὑμῶν πολὺς ἐν τοῖς οὐρανοῖς· οὕτως γὰρ ἐδίωξαν τοὺς προφήτας τοὺς πρὸ ὑμῶν.
Matthew|5|13|You are the salt of the earth. But if the salt has become tasteless, with what shall it be salted? It is no longer good for anything except to be cast out and trampled underfoot by men.|Ὑμεῖς ἐστε τὸ ἅλας τῆς γῆς· ἐὰν δὲ τὸ ἅλας μωρανθῇ, ἐν τίνι ἁλισθήσεται; εἰς οὐδὲν ἰσχύει ἔτι εἰ μὴ βληθὲν ἔξω καταπατεῖσθαι ὑπὸ τῶν ἀνθρώπων.
Matthew|5|14|You are the light of the world. It is impossible for a city situated upon a mountain to be hidden.|Ὑμεῖς ἐστε τὸ φῶς τοῦ κόσμου. οὐ δύναται πόλις κρυβῆναι ἐπάνω ὄρους κειμένη·
Matthew|5|15|Nor do men light a lamp and place it under the bushel, but on the lampstand; and it shines to all who are in the house.|οὐδὲ καίουσιν λύχνον καὶ τιθέασιν αὐτὸν ὑπὸ τὸν μόδιον, ἀλλ’ ἐπὶ τὴν λυχνίαν, καὶ λάμπει πᾶσιν τοῖς ἐν τῇ οἰκίᾳ.
Matthew|5|16|In the same way, let your light shine before men, so that they may see your good works and glorify your Father who is in the heavens.|οὕτως λαμψάτω τὸ φῶς ὑμῶν ἔμπροσθεν τῶν ἀνθρώπων, ὅπως ἴδωσιν ὑμῶν τὰ καλὰ ἔργα καὶ δοξάσωσιν τὸν πατέρα ὑμῶν τὸν ἐν τοῖς οὐρανοῖς.
Matthew|5|17|Do not think that I have come to abolish the law or the prophets; I have not come to abolish, but to fulfill.|Μὴ νομίσητε ὅτι ἦλθον καταλῦσαι τὸν νόμον ἢ τοὺς προφήτας· οὐκ ἦλθον καταλῦσαι ἀλλὰ πληρῶσαι·
Matthew|5|18|For truly I say to you, Until heaven and earth pass away, one iota or one serif shall by no means pass away from the law until all come to pass.|ἀμὴν γὰρ λέγω ὑμῖν, ἕως ἂν παρέλθῃ ὁ οὐρανὸς καὶ ἡ γῆ, ἰῶτα ἓν ἢ μία κεραία οὐ μὴ παρέλθῃ ἀπὸ τοῦ νόμου, ἕως ἂν πάντα γένηται.
Matthew|5|19|Therefore whoever annuls one of the least of these commandments, and teaches men so, shall be called the least in the kingdom of the heavens; but whoever practices and teaches them, he shall be called great in the kingdom of the heavens.|ὃς ἐὰν οὖν λύσῃ μίαν τῶν ἐντολῶν τούτων τῶν ἐλαχίστων καὶ διδάξῃ οὕτως τοὺς ἀνθρώπους, ἐλάχιστος κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν· ὃς δ’ ἂν ποιήσῃ καὶ διδάξῃ, οὗτος μέγας κληθήσεται ἐν τῇ βασιλείᾳ τῶν οὐρανῶν.
Matthew|5|20|For I say to you that unless your righteousness surpasses that of the scribes and Pharisees, you shall by no means enter into the kingdom of the heavens.|λέγω γὰρ ὑμῖν ὅτι ἐὰν μὴ περισσεύσῃ ὑμῶν ἡ δικαιοσύνη πλεῖον τῶν γραμματέων καὶ Φαρισαίων, οὐ μὴ εἰσέλθητε εἰς τὴν βασιλείαν τῶν οὐρανῶν.
Matthew|5|21|You have heard that it was said to the ancients, “You shall not murder, and whoever murders shall be liable to the judgment.”|Ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις Οὐ φονεύσεις· ὃς δ’ ἂν φονεύσῃ, ἔνοχος ἔσται τῇ κρίσει.
Matthew|5|22|But I say to you that everyone who is angry with his brother shall be liable to the judgment. And whoever says to his brother, Raca, shall be liable to the judgment of the Sanhedrin; and whoever says, Moreh, shall be liable to the Gehenna of fire.|ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ ὀργιζόμενος τῷ ἀδελφῷ αὐτοῦ ἔνοχος ἔσται τῇ κρίσει· ὃς δ’ ἂν εἴπῃ τῷ ἀδελφῷ αὐτοῦ Ῥακά, ἔνοχος ἔσται τῷ συνεδρίῳ· ὃς δ’ ἂν εἴπῃ Μωρέ, ἔνοχος ἔσται εἰς τὴν γέενναν τοῦ πυρός.
Matthew|5|23|Therefore if you are offering your gift at the altar and there you remember that your brother has something against you,|ἐὰν οὖν προσφέρῃς τὸ δῶρόν σου ἐπὶ τὸ θυσιαστήριον κἀκεῖ μνησθῇς ὅτι ὁ ἀδελφός σου ἔχει τι κατὰ σοῦ,
Matthew|5|24|Leave your gift there before the altar, and first go and be reconciled to your brother, and then come and offer your gift.|ἄφες ἐκεῖ τὸ δῶρόν σου ἔμπροσθεν τοῦ θυσιαστηρίου καὶ ὕπαγε πρῶτον διαλλάγηθι τῷ ἀδελφῷ σου, καὶ τότε ἐλθὼν πρόσφερε τὸ δῶρόν σου.
Matthew|5|25|Be well disposed quickly toward your opponent at law, while you are with him on the way, lest the opponent deliver you to the judge, and the judge to the officer, and you be thrown into prison.|ἴσθι εὐνοῶν τῷ ἀντιδίκῳ σου ταχὺ ἕως ὅτου εἶ μετ’ αὐτοῦ ἐν τῇ ὁδῷ· μή ποτέ σε παραδῷ ὁ ἀντίδικος τῷ κριτῇ, καὶ ὁ κριτὴς τῷ ὑπηρέτῃ, καὶ εἰς φυλακὴν βληθήσῃ·
Matthew|5|26|Truly I say to you, You shall by no means come out from there until you pay the last quadrans.|ἀμὴν λέγω σοι, οὐ μὴ ἐξέλθῃς ἐκεῖθεν ἕως ἂν ἀποδῷς τὸν ἔσχατον κοδράντην.
Matthew|5|27|You have heard that it was said, “You shall not commit adultery.”|Ἠκούσατε ὅτι ἐρρέθη Οὐ μοιχεύσεις.
Matthew|5|28|But I say to you that everyone who looks at a woman in order to lust after her has already committed adultery with her in his heart.|ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ βλέπων γυναῖκα πρὸς τὸ ἐπιθυμῆσαι αὐτὴν ἤδη ἐμοίχευσεν αὐτὴν ἐν τῇ καρδίᾳ αὐτοῦ.
Matthew|5|29|So if your right eye stumbles you, pluck it out and cast it from you; for it is more profitable for you that one of your members perish than for your whole body to be cast into Gehenna.|εἰ δὲ ὁ ὀφθαλμός σου ὁ δεξιὸς σκανδαλίζει σε, ἔξελε αὐτὸν καὶ βάλε ἀπὸ σοῦ· συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου βληθῇ εἰς γέενναν.
Matthew|5|30|And if your right hand stumbles you, cut it off and cast it from you, for it is more profitable for you that one of your members perish than for your whole body to pass away into Gehenna.|καὶ εἰ ἡ δεξιά σου χεὶρ σκανδαλίζει σε, ἔκκοψον αὐτὴν καὶ βάλε ἀπὸ σοῦ· συμφέρει γάρ σοι ἵνα ἀπόληται ἓν τῶν μελῶν σου καὶ μὴ ὅλον τὸ σῶμά σου εἰς γέενναν ἀπέλθῃ.
Matthew|5|31|And it was said, Whoever divorces his wife, let him give her a certificate of divorce.|Ἐρρέθη δέ Ὃς ἂν ἀπολύσῃ τὴν γυναῖκα αὐτοῦ, δότω αὐτῇ ἀποστάσιον.
Matthew|5|32|But I say to you that everyone who divorces his wife, except for the cause of fornication, causes her to commit adultery, and whoever marries her who has been divorced commits adultery.|ἐγὼ δὲ λέγω ὑμῖν ὅτι πᾶς ὁ ἀπολύων τὴν γυναῖκα αὐτοῦ παρεκτὸς λόγου πορνείας ποιεῖ αὐτὴν μοιχευθῆναι, καὶ ὃς ἐὰν ἀπολελυμένην γαμήσῃ μοιχᾶται.
Matthew|5|33|Again, you have heard that it was said to the ancients, “You shall not break an oath, but you shall render to the Lord your oaths.”|Πάλιν ἠκούσατε ὅτι ἐρρέθη τοῖς ἀρχαίοις Οὐκ ἐπιορκήσεις, ἀποδώσεις δὲ τῷ Κυρίῳ τοὺς ὅρκους σου.
Matthew|5|34|But I tell you not to swear at all; neither by heaven, because it is the throne of God;|ἐγὼ δὲ λέγω ὑμῖν μὴ ὀμόσαι ὅλως· μήτε ἐν τῷ οὐρανῷ, ὅτι θρόνος ἐστὶν τοῦ Θεοῦ·
Matthew|5|35|Nor by the earth, because it is the footstool of His feet; nor unto Jerusalem, because it is the city of the great King;|μήτε ἐν τῇ γῇ, ὅτι ὑποπόδιόν ἐστιν τῶν ποδῶν αὐτοῦ· μήτε εἰς Ἱεροσόλυμα, ὅτι πόλις ἐστὶν τοῦ μεγάλου Βασιλέως·
Matthew|5|36|Neither shall you swear by your head, because you cannot make one hair white or black.|μήτε ἐν τῇ κεφαλῇ σου ὀμόσῃς, ὅτι οὐ δύνασαι μίαν τρίχα λευκὴν ποιῆσαι ἢ μέλαιναν.
Matthew|5|37|But let your word be, Yes, yes; No, no; for anything more than these is of the evil one.|ἔστω δὲ ὁ λόγος ὑμῶν ναὶ ναί, οὒ οὔ· τὸ δὲ περισσὸν τούτων ἐκ τοῦ πονηροῦ ἐστιν.
Matthew|5|38|You have heard that it was said, “An eye for an eye, and a tooth for a tooth.”|Ἠκούσατε ὅτι ἐρρέθη Ὀφθαλμὸν ἀντὶ ὀφθαλμοῦ καὶ ὀδόντα ἀντὶ ὀδόντος.
Matthew|5|39|But I tell you not to resist him who is evil; rather whoever slaps you on your right cheek, turn to him the other also.|ἐγὼ δὲ λέγω ὑμῖν μὴ ἀντιστῆναι τῷ πονηρῷ· ἀλλ’ ὅστις σε ῥαπίζει εἰς τὴν δεξιὰν σιαγόνα σου, στρέψον αὐτῷ καὶ τὴν ἄλλην·
